11cm	12cm	14cm	15cm	16cm	18cm	20cm	22cm	23cm	26cm	29cm	35cm	37cm	40cm	48cm	51cm	55cm	62cm	63cm	65cm	66cm	6cm	71cm	77cm	9cm	null
26cm	1	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_1_h.wav
26cm	1	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_1_l.wav
26cm	20	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_20_h.wav
26cm	20	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_20_l.wav
26cm	21	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_21_h.wav
26cm	21	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_21_l.wav
26cm	22	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_22_h.wav
26cm	22	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_22_l.wav
26cm	23	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_23_h.wav
26cm	23	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_23_l.wav
26cm	24	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_24_h.wav
26cm	24	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_24_l.wav
26cm	25	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_25_h.wav
26cm	25	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_25_l.wav
26cm	26	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_26_h.wav
26cm	26	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_26_l.wav
26cm	27	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_27_h.wav
26cm	27	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_27_l.wav
26cm	28	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_28_h.wav
26cm	28	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_28_l.wav
26cm	29	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_29_h.wav
26cm	29	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_29_l.wav
26cm	2	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_2_h.wav
26cm	2	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_2_l.wav
26cm	30	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_30_h.wav
26cm	30	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_30_l.wav
26cm	31	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_31_h.wav
26cm	31	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_31_l.wav
26cm	32	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_32_h.wav
26cm	32	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_32_l.wav
26cm	33	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_33_h.wav
26cm	33	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_33_l.wav
26cm	34	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_34_h.wav
26cm	34	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_34_l.wav
26cm	35	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_35_h.wav
26cm	35	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_35_l.wav
26cm	36	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_36_h.wav
26cm	36	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_36_l.wav
26cm	37	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_37_h.wav
26cm	37	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_37_l.wav
26cm	38	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_38_h.wav
26cm	38	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_38_l.wav
26cm	39	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_39_h.wav
26cm	39	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_39_l.wav
26cm	3	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_3_h.wav
26cm	3	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_3_l.wav
26cm	40	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_40_h.wav
26cm	40	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_40_l.wav
26cm	41	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_41_h.wav
26cm	41	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_41_l.wav
26cm	42	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_42_h.wav
26cm	42	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_42_l.wav
26cm	43	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_43_h.wav
26cm	43	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_43_l.wav
26cm	44	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_44_h.wav
26cm	44	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_44_l.wav
26cm	45	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_45_h.wav
26cm	45	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_45_l.wav
26cm	46	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_46_h.wav
26cm	46	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_46_l.wav
26cm	47	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_47_h.wav
26cm	47	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_47_l.wav
26cm	48	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_48_h.wav
26cm	48	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_48_l.wav
26cm	49	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_49_h.wav
26cm	49	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_49_l.wav
26cm	4	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_4_h.wav
26cm	4	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_4_l.wav
26cm	5	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_5_h.wav
26cm	5	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_5_l.wav
26cm	6	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_6_h.wav
26cm	6	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_6_l.wav
26cm	7	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_7_h.wav
26cm	7	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_7_l.wav
26cm	8	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_8_h.wav
26cm	8	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_8_l.wav
26cm	9	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_9_h.wav
26cm	9	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_9_l.wav
29cm	0	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_0_h.wav
29cm	0	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_0_l.wav
29cm	10	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_10_h.wav
29cm	10	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_10_l.wav
29cm	11	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_11_h.wav
29cm	11	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_11_l.wav
29cm	12	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_12_h.wav
29cm	12	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_12_l.wav
29cm	13	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_13_h.wav
29cm	13	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_13_l.wav
29cm	14	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_14_h.wav
29cm	14	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_14_l.wav
29cm	15	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_15_h.wav
29cm	15	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_15_l.wav
29cm	16	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_16_h.wav
29cm	16	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_16_l.wav
29cm	17	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_17_h.wav
29cm	17	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_17_l.wav
29cm	18	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_18_h.wav
29cm	18	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_18_l.wav
29cm	19	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_19_h.wav
29cm	19	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_19_l.wav
29cm	1	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_1_h.wav
29cm	1	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_1_l.wav
29cm	20	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_20_h.wav
29cm	20	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_20_l.wav
29cm	21	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_21_h.wav
29cm	21	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_21_l.wav
29cm	22	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_22_h.wav
29cm	22	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_22_l.wav
29cm	23	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_23_h.wav
29cm	23	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_23_l.wav
29cm	24	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_24_h.wav
29cm	24	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_24_l.wav
29cm	25	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_25_h.wav
29cm	25	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_25_l.wav
29cm	26	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_26_h.wav
29cm	26	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_26_l.wav
29cm	27	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_27_h.wav
29cm	27	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_27_l.wav
29cm	28	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_28_h.wav
29cm	28	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_28_l.wav
29cm	29	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_29_h.wav
29cm	29	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_29_l.wav
29cm	2	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_2_h.wav
29cm	2	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_2_l.wav
29cm	30	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_30_h.wav
29cm	30	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_30_l.wav
29cm	31	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_31_h.wav
29cm	31	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_31_l.wav
29cm	32	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_32_h.wav
29cm	32	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_32_l.wav
29cm	33	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_33_h.wav
29cm	33	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_33_l.wav
29cm	34	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_34_h.wav
29cm	34	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_34_l.wav
29cm	35	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_35_h.wav
29cm	35	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_35_l.wav
29cm	36	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_36_h.wav
29cm	36	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_36_l.wav
29cm	37	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_37_h.wav
29cm	37	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_37_l.wav
29cm	38	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_38_h.wav
29cm	38	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_38_l.wav
29cm	39	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_39_h.wav
29cm	39	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_39_l.wav
29cm	3	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_3_h.wav
29cm	3	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_3_l.wav
29cm	40	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_40_h.wav
29cm	40	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_40_l.wav
29cm	41	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_41_h.wav
29cm	41	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_41_l.wav
29cm	42	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_42_h.wav
29cm	42	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_42_l.wav
29cm	43	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_43_h.wav
29cm	43	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_43_l.wav
29cm	44	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_44_h.wav
29cm	44	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_44_l.wav
29cm	45	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_45_h.wav
29cm	45	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_45_l.wav
29cm	46	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_46_h.wav
29cm	46	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_46_l.wav
29cm	47	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_47_h.wav
29cm	47	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_47_l.wav
29cm	48	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_48_h.wav
29cm	48	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_48_l.wav
29cm	49	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_49_h.wav
29cm	49	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_49_l.wav
29cm	4	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_4_h.wav
29cm	4	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_4_l.wav
29cm	5	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_5_h.wav
29cm	5	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_5_l.wav
29cm	6	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_6_h.wav
29cm	6	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_6_l.wav
29cm	7	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_7_h.wav
29cm	7	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_7_l.wav
29cm	8	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_8_h.wav
29cm	8	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_8_l.wav
29cm	9	h	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_9_h.wav
29cm	9	l	chunk_(hw:CARD=Microphone_1,DEV=0)_29cm_9_l.wav
35cm	0	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_0_h.wav
35cm	0	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_0_l.wav
35cm	10	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_10_h.wav
35cm	10	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_10_l.wav
35cm	11	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_11_h.wav
35cm	11	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_11_l.wav
35cm	12	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_12_h.wav
35cm	12	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_12_l.wav
35cm	13	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_13_h.wav
35cm	13	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_13_l.wav
35cm	14	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_14_h.wav
35cm	14	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_14_l.wav
35cm	15	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_15_h.wav
35cm	15	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_15_l.wav
35cm	16	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_16_h.wav
35cm	16	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_16_l.wav
35cm	17	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_17_h.wav
35cm	17	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_17_l.wav
35cm	18	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_18_h.wav
35cm	18	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_18_l.wav
35cm	19	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_19_h.wav
35cm	19	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_19_l.wav
35cm	1	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_1_h.wav
35cm	1	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_1_l.wav
35cm	20	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_20_h.wav
35cm	20	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_20_l.wav
35cm	21	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_21_h.wav
35cm	21	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_21_l.wav
35cm	22	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_22_h.wav
35cm	22	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_22_l.wav
35cm	23	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_23_h.wav
35cm	23	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_23_l.wav
35cm	24	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_24_h.wav
35cm	24	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_24_l.wav
35cm	25	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_25_h.wav
35cm	25	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_25_l.wav
35cm	26	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_26_h.wav
35cm	26	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_26_l.wav
35cm	27	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_27_h.wav
35cm	27	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_27_l.wav
35cm	28	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_28_h.wav
35cm	28	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_28_l.wav
35cm	29	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_29_h.wav
35cm	29	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_29_l.wav
35cm	2	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_2_h.wav
35cm	2	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_2_l.wav
35cm	30	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_30_h.wav
35cm	30	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_30_l.wav
35cm	31	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_31_h.wav
35cm	31	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_31_l.wav
35cm	32	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_32_h.wav
35cm	32	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_32_l.wav
35cm	33	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_33_h.wav
35cm	33	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_33_l.wav
35cm	34	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_34_h.wav
35cm	34	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_34_l.wav
35cm	35	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_35_h.wav
35cm	35	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_35_l.wav
35cm	36	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_36_h.wav
35cm	36	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_36_l.wav
35cm	37	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_37_h.wav
35cm	37	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_37_l.wav
35cm	38	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_38_h.wav
35cm	38	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_38_l.wav
35cm	39	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_39_h.wav
35cm	39	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_39_l.wav
35cm	3	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_3_h.wav
35cm	3	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_3_l.wav
35cm	40	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_40_h.wav
35cm	40	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_40_l.wav
35cm	41	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_41_h.wav
35cm	41	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_41_l.wav
35cm	42	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_42_h.wav
35cm	42	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_42_l.wav
35cm	43	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_43_h.wav
35cm	43	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_43_l.wav
35cm	44	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_44_h.wav
35cm	44	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_44_l.wav
35cm	45	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_45_h.wav
35cm	45	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_45_l.wav
35cm	46	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_46_h.wav
35cm	46	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_46_l.wav
35cm	47	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_47_h.wav
35cm	47	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_47_l.wav
35cm	48	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_48_h.wav
35cm	48	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_48_l.wav
35cm	49	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_49_h.wav
35cm	49	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_49_l.wav
35cm	4	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_4_h.wav
35cm	4	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_4_l.wav
35cm	5	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_5_h.wav
35cm	5	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_5_l.wav
35cm	6	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_6_h.wav
35cm	6	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_6_l.wav
35cm	7	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_7_h.wav
35cm	7	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_7_l.wav
35cm	8	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_8_h.wav
35cm	8	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_8_l.wav
35cm	9	h	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_9_h.wav
35cm	9	l	chunk_(hw:CARD=Microphone_1,DEV=0)_35cm_9_l.wav
37cm	0	h	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_0_h.wav
37cm	0	l	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_0_l.wav
37cm	10	h	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_10_h.wav
37cm	10	l	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_10_l.wav
37cm	11	h	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_11_h.wav
37cm	11	l	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_11_l.wav
37cm	12	h	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_12_h.wav
37cm	12	l	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_12_l.wav
37cm	13	h	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_13_h.wav
37cm	13	l	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_13_l.wav
37cm	14	h	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_14_h.wav
37cm	14	l	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_14_l.wav
37cm	15	h	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_15_h.wav
37cm	15	l	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_15_l.wav
37cm	16	h	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_16_h.wav
37cm	16	l	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_16_l.wav
37cm	17	h	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_17_h.wav
37cm	17	l	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_17_l.wav
37cm	18	h	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_18_h.wav
37cm	18	l	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_18_l.wav
37cm	19	h	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_19_h.wav
37cm	19	l	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_19_l.wav
37cm	1	h	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_1_h.wav
37cm	1	l	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_1_l.wav
37cm	20	h	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_20_h.wav
37cm	20	l	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_20_l.wav
37cm	21	h	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_21_h.wav
37cm	21	l	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_21_l.wav
37cm	22	h	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_22_h.wav
37cm	22	l	chunk_(hw:CARD=Microphone_1,DEV=0)_37cm_22_l.wav
